"ID number","Word","Part of Speech","CEFR","Points","","","",""
"2784","nuclear","Adjective","“B1”","4","","","",""
"2785","craft","Noun","“B1”","4","","","",""
"2786","impressed","Adjective","“B2”","3","","","",""
"2787","net","Adjective","“B1”","4","","","",""
"2788","murder","Noun","“B1”","4","","","",""
"2789","spending","Noun","“B1”","4","","","",""
"2790","shake","Verb","“B1”","4","","","",""
"2791","register","Noun","“B1”","4","","","",""
"2792","delegate","Noun","“B1”","4","","","",""
"2793","maximum","Noun","“B1”","4","","","",""
"2794","tension","Noun","“B1”","4","","","",""
"2795","poem","Noun","“B1”","4","","","",""
"2796","blind","Adjective","“B1”","4","","","",""
"2797","knock","Verb","“B1”","4","","","",""
"2798","lake","Noun","“B1”","4","","","",""
"2799","highlight","Noun","“B1”","4","","","",""
"2800","blame","Verb","“B1”","4","","","",""
"2801","sophisticated","Adjective","“B1”","4","","","",""
"2802","accuse","Verb","“B1”","4","","","",""
"2803","flag","Noun","“B1”","4","","","",""
"2804","content","Adjective","“B1”","4","","","",""
"2805","extraordinary","Adjective","“B1”","4","","","",""
"2806","cater","Verb","“B2”","3","","","",""
"2807","grand","Adjective","“B1”","4","","","",""
"2808","ill","Adjective","“B1”","4","","","",""
"2809","mystery","Noun","“B1”","4","","","",""
"2810","electrical","Adjective","“B1”","4","","","",""
"2811","doubt","Verb","“B1”","4","","","",""
"2812","opposite","Adjective","“B1”","4","","","",""
"2813","rough","Adjective","“B1”","4","","","",""
"2814","weakness","Noun","“B1”","4","","","",""
"2815","poetry","Noun","“B1”","4","","","",""
"2816","bother","Verb","“B1”","4","","","",""
"2817","interval","Noun","“B1”","4","","","",""
"2818","independence","Noun","“B1”","4","","","",""
"2819","spread","Noun","“B1”","4","","","",""
"2820","interview","Verb","“B1”","4","","","",""
"2821","consequently","Adverb","“B1”","4","","","",""
"2822","comedy","Noun","“B1”","4","","","",""
"2823","anniversary","Noun","“B1”","4","","","",""
"2824","lighting","Noun","“B1”","4","","","",""
"2825","questionnaire","Noun","“B1”","4","","","",""
"2826","usage","Noun","“B1”","4","","","",""
"2827","ought to","Modal verb","“B1”","4","","","",""
"2829","wages","Noun","“B1”","4","","","",""
"2830","heaven","Noun","“B1”","4","","","",""
"2831","safely","Adverb","“B1”","4","","","",""
"2832","elderly","Adjective","“B1”","4","","","",""
"2833","literally","Adverb","“B1”","4","","","",""
"2834","land","Verb","“B1”","4","","","",""
"2835","expenditure","Noun","“B1”","4","","","",""
"2836","deposit","Noun","“B1”","4","","","",""
"2837","confuse","Verb","“B1”","4","","","",""
"2838","diary","Noun","“B1”","4","","","",""
"2839","championship","Noun","“B1”","4","","","",""
"2840","troop","Noun","“B1”","4","","","",""
"2841","plain","Adjective","“B1”","4","","","",""
"2842","pray","Verb","“B1”","4","","","",""
"2843","mood","Noun","“B1”","4","","","",""
"2844","secondly","Adverb","“B1”","4","","","",""
"2845","battery","Noun","“B1”","4","","","",""
"2846","specially","Adverb","“B1”","4","","","",""
"2847","distinctive","Adjective","“B1”","4","","","",""
"2848","acre","Noun","“B1”","4","","","",""
"2849","shift","Verb","“B1”","4","","","",""
"2850","agricultural","Adjective","“B1”","4","","","",""
"2851","relative","Noun","“B1”","4","","","",""
"2852","precise","Adjective","“B1”","4","","","",""
"2853","burden","Noun","“B1”","4","","","",""
"2854","delay","Verb","“B1”","4","","","",""
"2855","gender","Noun","“B1”","4","","","",""
"2856","lecturer","Noun","“B1”","4","","","",""
"2857","considerably","Adverb","“B1”","4","","","",""
"2858","critic","Noun","“B1”","4","","","",""
"2859","resist","Verb","“B1”","4","","","",""
"2860","eastern","Adjective","“B1”","4","","","",""
"2861","engagement","Noun","“B1”","4","","","",""
"2862","retirement","Noun","“B1”","4","","","",""
"2863","alike","Adverb","“B1”","4","","","",""
"2864","finish","Noun","“B1”","4","","","",""
"2865","reward","Noun","“B1”","4","","","",""
"2866","accordingly","Adverb","“B1”","4","","","",""
"2867","equivalent","Adjective","“B1”","4","","","",""
"2868","mate","Noun","“B1”","4","","","",""
"2869","strict","Adjective","“B1”","4","","","",""
"2870","mere","Adjective","“B1”","4","","","",""
"2871","correct","Verb","“B1”","4","","","",""
"2872","motivate","Verb","“B1”","4","","","",""
"2873","councillor","Noun","“B1”","4","","","",""
"2874","universal","Adjective","“B1”","4","","","",""
"2875","rent","Noun","“B1”","4","","","",""
"2876","ingredient","Noun","“B1”","4","","","",""
"2877","borrow","Verb","“B1”","4","","","",""
"2878","champion","Noun","“B1”","4","","","",""
"2879","singer","Noun","“B1”","4","","","",""
"2880","precisely","Adverb","“B1”","4","","","",""
"2881","survival","Noun","“B1”","4","","","",""
"2882","roll","Noun","“B1”","4","","","",""
"2883","heating","Noun","“B1”","4","","","",""
"2884","realize","Verb","“B1”","4","","","",""
"2885","pour","Verb","“B1”","4","","","",""
"2886","pot","Noun","“B1”","4","","","",""
"2887","fifth","Number","“B1”","4","","","",""
"2888","shame","Noun","“B1”","4","","","",""
"2889","pop","Noun","“B1”","4","","","",""
"2890","rush","Verb","“B1”","4","","","",""
"2891","dig","Verb","“B1”","4","","","",""
"2892","sudden","Adjective","“B1”","4","","","",""
"2893","bottom","Adjective","“B1”","4","","","",""
"2894","lend","Verb","“B1”","4","","","",""
"2895","square","Noun","“B1”","4","","","",""
"2896","brick","Noun","“B1”","4","","","",""
"2897","joke","Noun","“B1”","4","","","",""
"2898","excuse","Noun","“B1”","4","","","",""
"2899","spare","Adjective","“B1”","4","","","",""
"2900","coal","Noun","“B1”","4","","","",""
"2901","disappointed","Adjective","“B1”","4","","","",""
"2902","plastic","Noun","“B1”","4","","","",""
"2903","bell","Noun","“B1”","4","","","",""
"2904","shelf","Noun","“B1”","4","","","",""
"2905","shower","Verb","“B1”","4","","","",""
"2906","chest","Noun","“B1”","4","","","",""
"2907","sixth","Number","“B1”","4","","","",""
"2908","lad","Noun","“B1”","4","","","",""
"2909","bin","Noun","“B1”","4","","","",""
"2910","belt","Noun","“B1”","4","","","",""
"2911","red","Noun","“B1”","4","","","",""
"2912","garage","Noun","“B1”","4","","","",""
"2913","blue","Noun","“B1”","4","","","",""
"2914","stick","Noun","“B1”","4","","","",""
"2915","advert","Noun","“B1”","4","","","",""
"2916","cooking","Noun","“B1”","4","","","",""
"2917","chase","Verb","“B1”","4","","","",""
"2918","tail","Noun","“B1”","4","","","",""
"2919","fence","Noun","“B1”","4","","","",""
"2920","park","Verb","“B1”","4","","","",""
"2921","pregnant","Adjective","“B1”","4","","","",""
"2922","potato","Noun","“B1”","4","","","",""
"2923","round","Adjective","“B1”","4","","","",""
"2924","tennis","Noun","“B1”","4","","","",""
"2925","pretty","Adjective","“B1”","4","","","",""
"2926","upset","Verb","“B1”","4","","","",""
"2927","smoke","Verb","“B1”","4","","","",""
"2928","bend","Verb","“B1”","4","","","",""
"2929","laugh","Noun","“B1”","4","","","",""
"2930","pig","Noun","“B1”","4","","","",""
"2931","scream","Verb","“B1”","4","","","",""
"2932","pretend","Verb","“B1”","4","","","",""
"2933","cow","Noun","“B1”","4","","","",""
"2934","rid","Adjective","“B1”","4","","","",""
"2935","knife","Noun","“B1”","4","","","",""
"2936","tonight","Noun","“B1”","4","","","",""
"2937","petrol","Noun","“B1”","4","","","",""
"2938","lip","Noun","“B1”","4","","","",""
"2939","motorway","Noun","“B1”","4","","","",""
"2940","underneath","Preposition","“B1”","4","","","",""
"2941","nut","Noun","“B1”","4","","","",""
"2942","basket","Noun","“B1”","4","","","",""
"2943","bowl","Noun","“B1”","4","","","",""
"2944","stomach","Noun","“B1”","4","","","",""
"2945","jacket","Noun","“B1”","4","","","",""
"2946","carpet","Noun","“B1”","4","","","",""
"2947","ok","Adjective","“B1”","4","","","",""
"2948","phone","Verb","“B1”","4","","","",""
"2949","weird","Adjective","“B1”","4","","","",""
"2950","silly","Adjective","“B1”","4","","","",""
"2951","nasty","Adjective","“B1”","4","","","",""
"2952","juice","Noun","“B1”","4","","","",""
"2953","mess","Noun","“B1”","4","","","",""
"2954","excited","Adjective","“B1”","4","","","",""
"2955","cousin","Noun","“B1”","4","","","",""
"2956","smell","Noun","“B1”","4","","","",""
"2957","oven","Noun","“B1”","4","","","",""
"2958","apple","Noun","“B1”","4","","","",""
"2959","white","Noun","“B1”","4","","","",""
"2960","okay","Adjective","“B1”","4","","","",""
"2961","impress","Verb","“B1”","4","","","",""
"2962","ladder","Noun","“B1”","4","","","",""
"2963","cigarette","Noun","“B1”","4","","","",""
"2964","rubber","Noun","“B1”","4","","","",""
"2965","smell","Verb","“B1”","4","","","",""
"2966","boring","Adjective","“B1”","4","","","",""
"2967","duck","Noun","“B1”","4","","","",""
"2968","sandwich","Noun","“B1”","4","","","",""
"2969","liter","Noun","“B1”","4","","","",""
"2970","throat","Noun","“B1”","4","","","",""
"2971","hungry","Adjective","“B1”","4","","","",""
"2972","rugby","Noun","“B1”","4","","","",""
"2973","hi","Exclamation","“B1”","4","","","",""
"2974","rubbish","Noun","“B1”","4","","","",""
"2975","cold","Noun","“B1”","4","","","",""
"2976","bean","Noun","“B1”","4","","","",""
"2977","stamp","Noun","“B1”","4","","","",""
"2978","curtain","Noun","“B1”","4","","","",""
"2979","hey","Exclamation","“B1”","4","","","",""
"2980","packet","Noun","“B1”","4","","","",""
"2981","useless","Adjective","“B1”","4","","","",""
"2982","tablet","Noun","“B1”","4","","","",""
"2983","queue","Noun","“B1”","4","","","",""
"2984","fat","Noun","“B1”","4","","","",""
"2985","rice","Noun","“B1”","4","","","",""
"2986","bored","Adjective","“B1”","4","","","",""
"2987","rabbit","Noun","“B1”","4","","","",""
"2988","accent","Noun","“B1”","4","","","",""
"2989","seventh","Number","“B1”","4","","","",""
"2990","annoying","Adjective","“B1”","4","","","",""
"2991","scared","Adjective","“B1”","4","","","",""
"2992","lately","Adverb","“B1”","4","","","",""
"2993","fucking","Adjective","“B1”","4","","","",""
"2994","cuntress","Noun","“B1”","4","","","",""
"2995","dude","Noun","“B1”","4","","","",""
"2996","shit","Noun","“B1”","4","","","",""
"2997","fuck","Verb","“B1”","4","","","",""
"2998","tulpa","Noun","“B1”","4","","","",""
"2999","chap","Noun","“B1”","4","","","",""
"3000","caravan","Noun","“B1”","4","","","",""
"3001","chuck","Verb","“B1”","4","","","",""
"3002","bastard","Noun","“B1”","4","","","",""
"3003","yogurt","Noun","“B1”","4","","","",""
"3004","microphone","Noun","“B1”","4","","","",""
"3005","queer","Noun","“B1”","4","","","",""
"3006","disgusting","Adjective","“B1”","4","","","",""
"3007","wow","Exclamation","“B1”","4","","","",""
"3008","jumper","Noun","“B1”","4","","","",""
"3009","drawer","Noun","“B1”","4","","","",""
"3010","east","Adverb","“B1”","4","","","",""
"3011","naughty","Adjective","“B1”","4","","","",""
"3012","minus","Preposition","“B1”","4","","","",""
"3013","fetch","Verb","“B1”","4","","","",""
"3014","bang","Verb","“B1”","4","","","",""
"3015","stuck","Adjective","“B1”","4","","","",""
"3016","coke","Noun","“B1”","4","","","",""
"3017","bum","Noun","“B1”","4","","","",""
"3018","freezer","Noun","“B1”","4","","","",""
"3019","rude","Adjective","“B1”","4","","","",""
"3020","daft","Adjective","“B1”","4","","","",""
"3021","fed","Adjective","“B1”","4","","","",""
"3022","moan","Verb","“B1”","4","","","",""
"3023","cleaner","Noun","“B1”","4","","","",""
"3024","skirt","Noun","“B1”","4","","","",""
"3025","cooker","Noun","“B1”","4","","","",""
"3026","kettle","Noun","“B1”","4","","","",""
"3027","spoon","Noun","“B1”","4","","","",""
"3028","cheeky","Adjective","“B1”","4","","","",""
"3029","whisky","Noun","“B1”","4","","","",""
"3030","strawberry","Noun","“B1”","4","","","",""
"3031","spider","Noun","“B1”","4","","","",""
"3032","doll","Noun","“B1”","4","","","",""
"3033","posh","Adjective","“B1”","4","","","",""
"3034","shove","Verb","“C1”","2","","","",""
"3035","wardrobe","Noun","“B1”","4","","","",""
"3036","T-shirt","Noun","“B1”","4","","","",""
"3037","flu","Noun","“B1”","4","","","",""
"3038","tights","Noun","“B1”","4","","","",""
"3039","fog","Noun","“B1”","4","","","",""
"3040","wool","Noun","“B1”","4","","","",""
"3041","disco","Noun","“B1”","4","","","",""
"3042","mushroom","Noun","“B1”","4","","","",""
"3043","knickers","Noun","“B1”","4","","","",""
"3044","settee","Noun","“B1”","4","","","",""
"3045","spill","Verb","“B1”","4","","","",""
"3046","cough","Verb","“B1”","4","","","",""
"3047","honey","Noun","“B1”","4","","","",""
"3048","homo","Noun","“B1”","4","","","",""
"3049","slap","Verb","“B1”","4","","","",""
"3050","dreadful","Adjective","“B2”","3","","","",""
"3051","cheek","Noun","“B1”","4","","","",""
"3052","lick","Verb","“B1”","4","","","",""
"3053","rose","Noun","“B1”","4","","","",""
"3054","lemon","Noun","“B1”","4","","","",""
"3055","chew","Verb","“B1”","4","","","",""
"3056","tidy","Verb","“B1”","4","","","",""
"3057","idiot","Noun","“B1”","4","","","",""
"3058","jar","Noun","“B1”","4","","","",""
"3059","mat","Noun","“B1”","4","","","",""
"3060","stink","Verb","“B1”","4","","","",""
"3061","heater","Noun","“B1”","4","","","",""
"3062","shave","Verb","“B1”","4","","","",""
"3063","broken","Adjective","“B1”","4","","","",""
"3064","fork","Noun","“B1”","4","","","",""
"3065","freezing","Adjective","“B1”","4","","","",""
"3066","steak","Noun","“B1”","4","","","",""
"3067","sore","Adjective","“B1”","4","","","",""
